frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
348,299,2432.2535267446647 1590.6335257033325 3174.162673724187 2153.229775154819,2688.873291015625 2000.736328125 2906.579833984375 2096.807373046875,0.7188363671302795,EY61NBG,0.6985973673805526
349,299,2434.8348713510445 1599.2873785576342 3181.8147339315797 2155.302967642283,2691.2763671875 2010.3218994140625 2911.79052734375 2101.146484375,0.7096567749977112,EY61NBG,0.5188034770916381
350,299,2437.228850449247 1604.8102079584448 3188.8827216657046 2155.1269639281563,2693.859130859375 2015.6672973632812 2911.8975830078125 2112.2470703125,0,0,0
351,299,2439.6228295474502 1610.3330373592555 3195.950709399829 2154.95096021403,2696.44189453125 2021.0126953125 2912.004638671875 2123.34765625,0.7339878678321838,EY61NBG,0.47852670947884174
352,299,2441.3884798224503 1613.7001575138197 3203.3585098902536 2150.935481984663,2694.873046875 2028.166259765625 2919.13916015625 2134.6494140625,0.6970612406730652,EY61NBG,0.6086481028718175
353,299,2444.64492493855 1621.5157509818562 3207.438452762603 2152.850321961525,2703.23095703125 2052.81982421875 2919.78125 2139.11328125,0.6856767535209656,EV61MBG,0.36206400335508293
354,299,2446.2566954233826 1630.2278626909256 3214.6596898791686 2150.5529313177744,2709.416015625 2059.02099609375 2926.27734375 2149.836181640625,0.6799151301383972,EY61NBG,0.8475701025233444
639,319,2219.2888835678104 1327.4829213345902 2847.8330762001806 1831.3955294221696,2436.9638671875 1662.393310546875 2626.055419921875 1752.89794921875,0.3862937390804291,AF65JKV,0.3483069627111373
640,319,2219.485687494717 1331.0145939096622 2850.096707103107 1836.7799553550751,2442.2880859375 1660.8900146484375 2613.220458984375 1749.6976318359375,0.483224481344223,AF65JRV,0.6600219462627014
641,319,2219.7167643876232 1332.8562819320468 2849.8745426998407 1841.1043400209921,2445.3779296875 1667.357177734375 2620.5581868489585 1752.888427734375,0,0,0
642,319,2219.9478412805292 1334.6979699544313 2849.652378296574 1845.4287246869092,2448.4677734375 1673.8243408203125 2627.8959147135415 1756.0792236328125,0,0,0
643,319,2220.1789181734357 1336.539657976816 2849.430213893308 1849.7531093528262,2451.5576171875 1680.29150390625 2635.233642578125 1759.27001953125,0.4681760370731354,AF65JKY,0.36530098734722777
644,319,2219.6617586022544 1339.5897434059827 2849.5018928650265 1854.5316232674388,2437.595703125 1682.347900390625 2621.041015625 1762.922119140625,0.27875080704689026,AF65JKY,0.45263799171723956
645,319,2223.7915003481307 1343.0380438341326 2858.6644296346753 1861.455935650249,2441.18994140625 1686.3599853515625 2629.8193359375 1768.9339599609375,0.5074273943901062,AF65JKV,0.49963943323897037
646,319,2225.098238290277 1348.2103701919577 2863.076466227623 1866.429712692251,2437.43505859375 1691.5653076171875 2623.35888671875 1769.5301513671875,0.3145119547843933,AF65JKV,0.5143665503400149
647,319,2224.1805661267103 1354.6415133146709 2864.092441514536 1873.051991315424,2443.3660888671875 1696.7463989257812 2626.3082275390625 1781.9691772460938,0,0,0
648,319,2223.2628939631436 1361.072656437384 2865.108416801449 1879.6742699385968,2449.297119140625 1701.927490234375 2629.257568359375 1794.408203125,0.354164183139801,AF65JKV,0.2914154011334999
649,319,2222.0175260488836 1364.7118457764846 2864.269047882944 1883.378436907889,2442.943115234375 1701.09912109375 2634.906982421875 1794.27880859375,0.3952171504497528,AF65JKV,0.492633087023455
650,319,2223.20224487848 1369.6690045206042 2868.140882395128 1887.8782440746545,2451.02001953125 1713.7635498046875 2641.291259765625 1800.8250732421875,0.46840590238571167,AF65JKV,0.6533575531838053
651,319,2222.650449832916 1373.8361474259932 2867.4699048621505 1891.8144046290595,2448.1318359375 1725.2076416015625 2642.57275390625 1800.148681640625,0.3127893805503845,AR65JKV,0.5290679413091177
652,319,2222.2387042220953 1377.914041249401 2867.065362969401 1896.640093460955,2453.1396484375 1728.5209350585938 2643.3336181640625 1808.0035400390625,0,0,0
653,319,2221.8269586112747 1381.9919350728087 2866.6608210766517 1901.4657822928507,2458.1474609375 1731.834228515625 2644.094482421875 1815.8583984375,0.6007642149925232,AF65JKV,0.6003948448524866
654,319,2225.594119612168 1385.775096073435 2874.4138098430662 1908.440648984271,2458.24267578125 1733.6634521484375 2638.462158203125 1822.6365966796875,0.64797443151474,AF65JKV,0.7163819352471582
655,319,2228.8320334497776 1388.3821458880543 2880.747643248432 1914.1258210274486,2459.189208984375 1738.7222900390625 2641.916748046875 1820.6224365234375,0.5780962705612183,AF65JKV,0.42264597243289453
656,319,2228.9069800085686 1391.6696483734122 2883.447408729238 1920.7133147346037,2458.165771484375 1743.6446533203125 2647.45751953125 1828.6212158203125,0,0,0
657,319,2228.981926567359 1394.9571508587703 2886.1471742100443 1927.3008084417588,2457.142333984375 1748.5670166015625 2652.998291015625 1836.6199951171875,0,0,0
658,319,2229.05687312615 1398.2446533441282 2888.8469396908504 1933.888302148914,2456.118896484375 1753.4893798828125 2658.5390625 1844.6187744140625,0.5356255173683167,AF65JKV,0.454036461984841
659,319,2230.3333621097745 1403.3197027242895 2889.5620924946425 1939.965161864527,2463.971923828125 1764.507568359375 2654.631591796875 1850.19580078125,0.5265191793441772,AF65JKV,0.3264360580385661
660,319,2234.8902169672997 1409.281294242875 2898.73332246407 1948.0135758528904,2462.43212890625 1771.53857421875 2668.13623046875 1855.87255859375,0.42648765444755554,AF65JKV,0.4894342403523807
661,319,2234.310187249596 1415.4367465847668 2901.3916595434225 1952.502535672014,2465.6669921875 1770.908935546875 2670.35205078125 1860.762451171875,0.3837102949619293,AF65JKV,0.6369679141955855
662,319,2229.079338902413 1420.790111483582 2892.6144127263133 1959.6001888196863,2469.258544921875 1778.08447265625 2668.330078125 1866.226318359375,0.5840869545936584,AF65JKV,0.7003361140637211
663,319,2232.079143674384 1426.2093886229927 2900.8438189142225 1966.0098417084855,2470.853759765625 1780.01513671875 2669.6748046875 1871.0712890625,0.617933988571167,AR65JKV,0.5134877013008776
664,319,2230.804253413675 1430.0961434645924 2903.8955832990805 1971.0441197087512,2473.3466796875 1786.356689453125 2675.1806640625 1874.357421875,0.6140415072441101,AF65JKV,0.39106197854297026
665,319,2233.529640496733 1435.6315770117258 2909.849006788724 1976.9636118520143,2484.910400390625 1784.996337890625 2674.216552734375 1876.9998779296875,0.291110634803772,AR65JKY,0.516756820071251
666,319,2231.198645283739 1438.0901826485995 2911.6721576453056 1979.4548810678714,2481.64306640625 1796.99560546875 2675.79443359375 1896.5885009765625,0.6519147157669067,AF65JKV,0.2144822014632919
667,319,2230.5191390445866 1441.9991310071607 2913.830590916076 1984.7912343134603,2483.6160888671875 1803.3532104492188 2676.386962890625 1898.3800048828125,0,0,0
668,319,2229.839632805434 1445.908079365722 2915.989024186846 1990.1275875590493,2485.589111328125 1809.7108154296875 2676.9794921875 1900.1715087890625,0.5586528778076172,AF65JKV,0.4142078832058778
669,319,2231.936377740691 1450.7731724495814 2919.190238081766 1998.993331847583,2479.68896484375 1817.2412109375 2687.22314453125 1905.322998046875,0.4449799954891205,AF65JKV,0.8365331926531191
670,319,2233.5473370813575 1456.4174956246547 2921.5701453349798 2006.7687307654637,2487.365478515625 1821.0223388671875 2686.64208984375 1912.01806640625,0.5835216045379639,AF65JKV,0.34643751258259875
671,319,2235.902527562853 1463.7783931441681 2925.1618538619587 2014.5051200170296,2482.107421875 1826.6663818359375 2685.14697265625 1916.776611328125,0.6480768918991089,AF65JKV,0.6262145872118607
672,319,2242.1702556830355 1469.7509731027421 2931.3833825160077 2021.9219137107343,2490.99755859375 1836.8367919921875 2694.74853515625 1927.75048828125,0.6276329755783081,AF65JKV,0.5347721342283634
673,319,2242.428533972594 1473.2702728210259 2934.366421880799 2027.4174395700277,2480.23046875 1835.406982421875 2689.953125 1927.54736328125,0.6555675268173218,OF65JKV,0.2205658744063474
674,319,2250.127675157214 1476.4214622545185 2941.962361623552 2031.8478341672837,2493.53759765625 1848.2431640625 2699.638916015625 1943.035400390625,0.6461925506591797,AF65JKV,0.13646973271706134
675,319,2253.328630130785 1482.188443868059 2943.927089339159 2038.811390628946,2495.76708984375 1854.4910888671875 2694.48046875 1944.2728271484375,0.6409203410148621,AF65JKV,0.37532290184546874
676,319,2256.8638395189105 1486.0171970193821 2943.4348542390912 2043.4672584883058,2494.453125 1861.493408203125 2692.6796875 1948.3714599609375,0.6299425363540649,AF65JKV,0.5534799179462351
677,319,2258.5929074886944 1490.8762184217176 2944.196462339438 2049.920230642303,2483.244140625 1863.39990234375 2697.749267578125 1955.949462890625,0.6233356595039368,AF65JKV,0.3222789542574715
678,319,2263.3297972025757 1496.5726283546292 2949.9618084054027 2057.3621397091592,2503.21533203125 1875.6280517578125 2713.3291015625 1967.0247802734375,0.6577699184417725,AR65JKV,0.46280211338583016
679,319,2267.4324105910446 1500.7251738837106 2954.5552971817606 2062.074050881811,2489.486328125 1873.9149169921875 2709.619140625 1967.3741455078125,0.6653825044631958,AF65JKV,0.1917150932221065
680,319,2268.9842571456215 1508.3591166033502 2957.7953147644844 2068.763674639943,2495.065185546875 1879.7936401367188 2714.6998291015625 1976.1679077148438,0,0,0
681,319,2270.5361037001985 1515.9930593229897 2961.035332347208 2075.4532983980753,2500.64404296875 1885.67236328125 2719.780517578125 1984.961669921875,0.6016861200332642,AR65JKV,0.2242671525411765
682,319,2275.918483693882 1521.20551279935 2963.7001705266057 2080.127898357341,2510.6640625 1894.011474609375 2721.037109375 1988.830078125,0.6509472131729126,AF65JKV,0.35408564940825815
683,319,2276.7086995331556 1526.8637575614757 2964.074398424332 2089.3298209473464,2500.116943359375 1901.5869140625 2728.41650390625 1995.9957275390625,0.639438807964325,AR65JKV,0.5293293777480601
684,319,2273.461858277721 1532.0056703825394 2961.847569923334 2095.7188572903624,2513.239501953125 1907.7498779296875 2724.29638671875 2003.52685546875,0.6722856760025024,AF65JRV,0.29028205352978176
685,319,2272.919984570247 1534.705738639746 2962.9471897384374 2099.3605024847225,2503.46240234375 1910.876708984375 2727.09033203125 2007.940185546875,0.6725468039512634,AR65JKV,0.3463828937983399
686,319,2272.4603528973016 1540.3241977381888 2965.755932519525 2106.1235338526085,2512.608154296875 1921.5244140625 2723.522216796875 2017.482666015625,0.689257800579071,AF65JKV,0.8956570072412219
687,319,2275.422901983666 1547.4276946138484 2972.9223003642905 2117.0268653502612,2514.2666015625 1924.9852294921875 2728.986328125 2024.3345947265625,0.6864975094795227,AR65JKV,0.2086351457358145
688,319,2276.9586460131904 1551.1549675522 2977.8188168333863 2123.1392815901286,2522.433349609375 1931.12548828125 2731.321044921875 2026.8046875,0.6690768599510193,NF65JKV,0.10399813113866481
689,319,2283.467593087098 1558.6193245872419 2984.9135449159203 2132.7602228068226,2521.318115234375 1932.07470703125 2742.4609375 2038.0550537109375,0.6799309253692627,AF65JKV,0.2782186668770337
690,319,2285.370659766174 1563.6392698875118 2989.393306281746 2138.531172560307,2519.839599609375 1943.877685546875 2736.875 2041.1011962890625,0.693674623966217,AF65JKV,0.47280937457471645
691,319,2286.764548498604 1568.1060684167762 2993.551554786436 2144.1698533070094,2522.441162109375 1950.757080078125 2742.44384765625 2048.209228515625,0.7039318084716797,AR65JKV,0.13153099941883284
692,319,2289.877761536324 1571.7241411850232 2997.622246723183 2146.811400977633,2514.72412109375 1956.305419921875 2745.743408203125 2054.499755859375,0.6870452761650085,AR65JKV,0.4364869359353275
693,319,2290.73272245778 1575.760805765965 2997.7936646228186 2147.618195095295,2517.722412109375 1960.559326171875 2745.321533203125 2060.250732421875,0,0,0
694,319,2291.5876833792354 1579.7974703469067 2997.9650825224544 2148.4249892129565,2520.720703125 1964.813232421875 2744.899658203125 2066.001708984375,0.6968066096305847,AF65JKV,0.18299633839090604
695,319,2289.378699928157 1584.0213697716893 2997.973015165902 2148.8653198676843,2537.65673828125 1974.53466796875 2750.0341796875 2071.79833984375,0.7222257852554321,AF65JKV,0.538266728850509
696,319,2291.269464298753 1588.9935883950068 3005.8317890092526 2150.150598996086,2534.05126953125 1988.3818359375 2748.359375 2091.9521484375,0.6957142353057861,AF65JKV,0.1378404679127399
697,319,2289.7790992365253 1593.6514046685575 3004.6629335638245 2150.990416157851,2541.983642578125 1989.0867919921875 2758.272216796875 2091.75830078125,0.7039306163787842,AF65JKV,0.19314998361546892
698,319,2289.1786298193388 1601.1289752426783 3009.466819329888 2151.8629357343225,2539.916015625 1990.298095703125 2761.717529296875 2097.364501953125,0.6949364542961121,NR65JKY,0.241491442427452
699,319,2287.2353168001628 1607.1415459010964 3012.110483021754 2151.0556203105584,2539.007080078125 2002.4578857421875 2761.2344970703125 2103.74609375,0,0,0
700,319,2285.2920037809868 1613.1541165595143 3014.7541467136202 2150.2483048867944,2538.09814453125 2014.61767578125 2760.75146484375 2110.127685546875,0.683981716632843,AR65JKV,0.3929375628664003
701,319,2286.1918830863215 1618.8227937998881 3017.6608158707427 2151.082531136466,2535.0494384765625 2019.8873901367188 2766.4266357421875 2119.9073486328125,0,0,0
702,319,2287.091762391656 1624.4914710402622 3020.567485027865 2151.916757386138,2532.000732421875 2025.1571044921875 2772.101806640625 2129.68701171875,0.6824687123298645,AF65JKV,0.17918920311252048
703,319,2287.2622199120615 1628.7782475329082 3022.6999055708793 2151.701180468931,2540.498779296875 2028.05712890625 2773.39501953125 2133.8466796875,0.6778945922851562,KF65JKV,0.2366168003362785
704,319,2287.6357644250315 1634.8623314416377 3025.7351598655555 2154.0576142541095,2540.9280598958335 2037.02880859375 2774.7320149739585 2139.117919921875,0,0,0
705,319,2288.009308938002 1640.9464153503675 3028.770414160232 2156.4140480392884,2541.3573404947915 2046.00048828125 2776.0690104166665 2144.38916015625,0,0,0
706,319,2288.382853450972 1647.030499259097 3031.8056684549083 2158.770481824467,2541.78662109375 2054.97216796875 2777.406005859375 2149.660400390625,0.6825439929962158,AF65JKV,0.5074307326201969
707,319,2290.797646117652 1652.3700652977745 3036.206862385322 2158.854512327505,2548.925537109375 2063.10009765625 2776.05419921875 2156.708984375,0.7049482464790344,AF65JKV,0.2261826327852561
428,331,972.5042494423469 1288.185864150291 1496.0755117662484 1666.0178788593778,1142.4404296875 1544.9337158203125 1292.171630859375 1624.5919189453125,0.25258392095565796,NA54KGJ,0.1737653973251431
429,331,969.7272137454285 1291.6084024506947 1494.330372870219 1670.6834256305585,1139.8164388020834 1548.7146484375 1291.1166422526042 1629.64599609375,0,0,0
430,331,966.9501780485099 1295.0309407510986 1492.5852339741894 1675.3489724017393,1137.1924479166667 1552.4955810546876 1290.0616536458333 1634.7000732421875,0,0,0
431,331,964.1731423515914 1298.4534790515022 1490.84009507816 1680.0145191729198,1134.56845703125 1556.276513671875 1289.0066650390625 1639.754150390625,0,0,0
432,331,961.3961066546728 1301.876017351906 1489.0949561821305 1684.6800659441005,1131.9444661458333 1560.0574462890625 1287.9516764322916 1644.8082275390625,0,0,0
433,331,958.6190709577544 1305.2985556523097 1487.3498172861011 1689.3456127152813,1129.3204752604167 1563.83837890625 1286.8966878255208 1649.8623046875,0,0,0
434,331,955.8420352608358 1308.7210939527135 1485.6046783900715 1694.011159486462,1126.696484375 1567.6193115234375 1285.84169921875 1654.9163818359375,0,0,0
435,331,953.0649995639174 1312.1436322531172 1483.859539494042 1698.6767062576428,1124.0724934895834 1571.400244140625 1284.786710611979 1659.970458984375,0,0,0
436,331,950.2879638669988 1315.566170553521 1482.1144005980127 1703.3422530288233,1121.4485026041666 1575.1811767578124 1283.7317220052084 1665.0245361328125,0,0,0
437,331,947.5109281700803 1318.9887088539247 1480.3692617019833 1708.007799800004,1118.82451171875 1578.962109375 1282.6767333984376 1670.07861328125,0,0,0
438,331,944.7338924731617 1322.4112471543285 1478.6241228059537 1712.6733465711848,1116.2005208333333 1582.7430419921875 1281.6217447916667 1675.1326904296875,0,0,0
439,331,941.9568567762433 1325.8337854547322 1476.8789839099243 1717.3388933423655,1113.5765299479167 1586.523974609375 1280.566756184896 1680.186767578125,0,0,0
440,331,939.1798210793247 1329.256323755136 1475.1338450138949 1722.0044401135463,1110.9525390625 1590.3049072265626 1279.511767578125 1685.2408447265625,0,0,0
441,331,936.4027853824063 1332.6788620555396 1473.3887061178655 1726.6699868847268,1108.3285481770833 1594.08583984375 1278.4567789713542 1690.294921875,0,0,0
442,331,933.6257496854878 1336.1014003559435 1471.6435672218358 1731.3355336559075,1105.7045572916666 1597.8667724609375 1277.4017903645833 1695.3489990234375,0,0,0
443,331,930.8487139885692 1339.5239386563471 1469.8984283258064 1736.0010804270883,1103.08056640625 1601.647705078125 1276.3468017578125 1700.403076171875,0.36819446086883545,NA54KGJ,0.32357374811700484
444,331,928.6866896187864 1343.9582599364871 1469.0260496613173 1741.6047949127476,1101.2349523925782 1607.0265454101564 1274.8862573242188 1705.6664428710938,0,0,0
445,331,926.5246652490035 1348.3925812166274 1468.1536709968282 1747.2085093984067,1099.3893383789064 1612.4053857421875 1273.425712890625 1710.9298095703125,0,0,0
446,331,924.3626408792207 1352.8269024967674 1467.281292332339 1752.812223884066,1097.5437243652343 1617.7842260742189 1271.9651684570313 1716.1931762695312,0,0,0
447,331,922.200616509438 1357.2612237769076 1466.40891366785 1758.4159383697254,1095.6981103515625 1623.16306640625 1270.5046240234376 1721.45654296875,0,0,0
448,331,920.0385921396551 1361.6955450570476 1465.5365350033608 1764.0196528553845,1093.8524963378907 1628.5419067382813 1269.0440795898437 1726.7199096679688,0,0,0
449,331,917.8765677698723 1366.1298663371877 1464.6641563388716 1769.6233673410438,1092.0068823242189 1633.9207470703125 1267.58353515625 1731.9832763671875,0,0,0
450,331,915.7145434000895 1370.564187617328 1463.7917776743825 1775.2270818267032,1090.1612683105468 1639.2995874023438 1266.1229907226561 1737.2466430664062,0,0,0
451,331,913.5525190303066 1374.998508897468 1462.9193990098934 1780.8307963123623,1088.315654296875 1644.678427734375 1264.6624462890625 1742.510009765625,0,0,0
452,331,911.3904946605238 1379.4328301776081 1462.0470203454042 1786.4345107980216,1086.4700402832032 1650.0572680664063 1263.2019018554688 1747.7733764648438,0,0,0
453,331,909.228470290741 1383.8671514577482 1461.174641680915 1792.038225283681,1084.6244262695313 1655.4361083984375 1261.741357421875 1753.0367431640625,0,0,0
454,331,907.0664459209581 1388.3014727378882 1460.302263016426 1797.64193976934,1082.7788122558593 1660.8149487304688 1260.2808129882812 1758.3001098632812,0,0,0
455,331,904.9044215511753 1392.7357940180284 1459.4298843519368 1803.2456542549994,1080.9331982421875 1666.1937890625 1258.8202685546876 1763.5634765625,0,0,0
456,331,902.7423971813926 1397.1701152981684 1458.5575056874477 1808.8493687406587,1079.0875842285157 1671.5726293945313 1257.3597241210937 1768.8268432617188,0,0,0
457,331,900.5803728116098 1401.6044365783087 1457.6851270229586 1814.453083226318,1077.2419702148438 1676.9514697265624 1255.8991796875 1774.0902099609375,0,0,0
458,331,898.4183484418269 1406.0387578584487 1456.8127483584694 1820.0567977119772,1075.3963562011718 1682.3303100585938 1254.4386352539063 1779.3535766601562,0,0,0
459,331,896.2563240720441 1410.4730791385887 1455.9403696939803 1825.6605121976365,1073.5507421875 1687.709150390625 1252.9780908203124 1784.616943359375,0,0,0
460,331,894.0942997022613 1414.907400418729 1455.0679910294912 1831.2642266832959,1071.7051281738281 1693.0879907226563 1251.5175463867188 1789.8803100585938,0,0,0
461,331,891.9322753324784 1419.341721698869 1454.195612365002 1836.867941168955,1069.8595141601563 1698.4668310546874 1250.057001953125 1795.1436767578125,0,0,0
462,331,889.7702509626956 1423.7760429790092 1453.323233700513 1842.4716556546143,1068.0139001464843 1703.8456713867188 1248.5964575195312 1800.4070434570312,0,0,0
463,331,887.6082265929128 1428.2103642591492 1452.4508550360238 1848.0753701402737,1066.1682861328125 1709.22451171875 1247.1359130859375 1805.67041015625,0,0,0
464,331,885.44620222313 1432.6446855392892 1451.5784763715346 1853.6790846259328,1064.3226721191406 1714.6033520507813 1245.6753686523436 1810.9337768554688,0,0,0
465,331,883.2841778533472 1437.0790068194294 1450.7060977070455 1859.282799111592,1062.4770581054688 1719.9821923828124 1244.21482421875 1816.1971435546875,0,0,0
466,331,881.1221534835644 1441.5133280995694 1449.8337190425564 1864.8865135972515,1060.6314440917968 1725.3610327148438 1242.7542797851563 1821.4605102539062,0,0,0
467,331,878.9601291137815 1445.9476493797097 1448.9613403780672 1870.4902280829106,1058.785830078125 1730.739873046875 1241.2937353515624 1826.723876953125,0,0,0
468,331,876.7981047439987 1450.3819706598497 1448.088961713578 1876.09394256857,1056.9402160644531 1736.1187133789062 1239.8331909179688 1831.9872436523438,0,0,0
469,331,874.6360803742159 1454.8162919399897 1447.216583049089 1881.6976570542292,1055.0946020507813 1741.4975537109376 1238.372646484375 1837.2506103515625,0,0,0
470,331,872.474056004433 1459.25061322013 1446.3442043845998 1887.3013715398884,1053.2489880371095 1746.8763940429687 1236.9121020507812 1842.5139770507812,0,0,0
471,331,870.3120316346502 1463.68493450027 1445.4718257201107 1892.9050860255477,1051.4033740234374 1752.2552343749999 1235.4515576171875 1847.77734375,0,0,0
472,331,868.1500072648674 1468.1192557804102 1444.5994470556216 1898.508800511207,1049.5577600097656 1757.6340747070312 1233.9910131835939 1853.0407104492188,0,0,0
473,331,865.9879828950845 1472.5535770605502 1443.7270683911324 1904.1125149968661,1047.7121459960938 1763.0129150390626 1232.53046875 1858.3040771484375,0,0,0
474,331,863.8259585253018 1476.9878983406902 1442.8546897266433 1909.7162294825255,1045.866531982422 1768.3917553710937 1231.0699243164063 1863.5674438476562,0,0,0
475,331,861.663934155519 1481.4222196208304 1441.9823110621542 1915.3199439681848,1044.02091796875 1773.770595703125 1229.6093798828124 1868.830810546875,0,0,0
476,331,859.5019097857361 1485.8565409009705 1441.109932397665 1920.923658453844,1042.175303955078 1779.1494360351562 1228.1488354492187 1874.0941772460938,0,0,0
477,331,857.3398854159533 1490.2908621811107 1440.237553733176 1926.5273729395033,1040.3296899414063 1784.5282763671876 1226.688291015625 1879.3575439453125,0,0,0
478,331,855.1778610461705 1494.7251834612507 1439.3651750686868 1932.1310874251626,1038.4840759277345 1789.9071166992187 1225.2277465820312 1884.6209106445312,0,0,0
479,331,853.0158366763876 1499.1595047413907 1438.4927964041976 1937.7348019108217,1036.6384619140624 1795.28595703125 1223.7672021484375 1889.88427734375,0,0,0
480,331,850.8538123066048 1503.593826021531 1437.6204177397085 1943.338516396481,1034.7928479003906 1800.6647973632812 1222.3066577148438 1895.1476440429688,0,0,0
481,331,848.691787936822 1508.028147301671 1436.7480390752194 1948.9422308821404,1032.9472338867188 1806.0436376953126 1220.84611328125 1900.4110107421875,0,0,0
482,331,846.5297635670393 1512.4624685818112 1435.8756604107302 1954.5459453677995,1031.101619873047 1811.4224780273437 1219.3855688476563 1905.6743774414062,0,0,0
483,331,844.3677391972564 1516.8967898619512 1435.003281746241 1960.1496598534588,1029.256005859375 1816.801318359375 1217.9250244140626 1910.937744140625,0,0,0
484,331,842.2057148274736 1521.3311111420912 1434.130903081752 1965.7533743391182,1027.410391845703 1822.1801586914062 1216.4644799804687 1916.2011108398438,0,0,0
485,331,840.0436904576907 1525.7654324222315 1433.2585244172628 1971.3570888247773,1025.5647778320313 1827.5589990234375 1215.003935546875 1921.4644775390625,0,0,0
486,331,837.8816660879079 1530.1997537023715 1432.3861457527737 1976.9608033104366,1023.7191638183593 1832.9378393554687 1213.5433911132814 1926.7278442382812,0,0,0
487,331,835.7196417181251 1534.6340749825117 1431.5137670882846 1982.564517796096,1021.8735498046875 1838.3166796875 1212.0828466796875 1931.9912109375,0,0,0
488,331,833.5576173483423 1539.0683962626517 1430.6413884237954 1988.1682322817553,1020.0279357910156 1843.6955200195312 1210.6223022460938 1937.2545776367188,0,0,0
489,331,831.3955929785594 1543.5027175427917 1429.7690097593063 1993.7719467674144,1018.1823217773438 1849.0743603515625 1209.1617578125 1942.5179443359375,0,0,0
490,331,829.2335686087766 1547.937038822932 1428.8966310948172 1999.3756612530738,1016.3367077636718 1854.4532006835936 1207.7012133789062 1947.7813110351562,0,0,0
491,331,827.0715442389939 1552.371360103072 1428.024252430328 2004.9793757387329,1014.49109375 1859.832041015625 1206.2406689453126 1953.044677734375,0,0,0
492,331,824.909519869211 1556.8056813832122 1427.151873765839 2010.5830902243922,1012.6454797363281 1865.2108813476561 1204.7801245117187 1958.3080444335938,0,0,0
493,331,822.7474954994282 1561.2400026633522 1426.2794951013498 2016.1868047100515,1010.7998657226562 1870.5897216796875 1203.319580078125 1963.5714111328125,0.5517774820327759,NO54KGJ,0.04303524980994115
494,331,819.9768220829278 1565.7339831135605 1425.0193562390377 2023.074891452308,1007.377685546875 1875.4625244140625 1204.1210123697917 1974.3367919921875,0,0,0
495,331,817.2061486664275 1570.2279635637688 1423.7592173767257 2029.9629781945648,1003.9555053710938 1880.3353271484375 1204.9224446614583 1985.1021728515625,0,0,0
496,331,814.4354752499271 1574.721944013977 1422.4990785144137 2036.8510649368213,1000.5333251953125 1885.2081298828125 1205.723876953125 1995.8675537109375,0.4861697256565094,NO54KGJ,0.07966083093012936
497,331,811.7970172683978 1579.3941582883651 1421.8905401329584 2043.0936481050062,1000.2403564453125 1891.9641357421874 1204.873095703125 2001.9746337890624,0,0,0
498,331,809.1585592868685 1584.0663725627535 1421.282001751503 2049.336231273191,999.9473876953125 1898.7201416015625 1204.022314453125 2008.0817138671875,0,0,0
499,331,806.520101305339 1588.7385868371416 1420.6734633700478 2055.578814441376,999.6544189453125 1905.4761474609375 1203.171533203125 2014.1887939453125,0,0,0
500,331,803.8816433238097 1593.41080111153 1420.0649249885923 2061.821397609561,999.3614501953125 1912.2321533203126 1202.320751953125 2020.2958740234376,0,0,0
501,331,801.2431853422804 1598.083015385918 1419.4563866071371 2068.0639807777457,999.0684814453125 1918.9881591796875 1201.469970703125 2026.4029541015625,0.44290849566459656,NA55KQJ,0.05531242554974666
502,331,798.7030633540712 1605.1474652096795 1418.5611055384725 2076.8785882256734,992.252197265625 1926.9496459960938 1199.3534545898438 2037.2399291992188,0,0,0
503,331,796.162941365862 1612.211915033441 1417.6658244698078 2085.693195673601,985.4359130859375 1934.9111328125 1197.2369384765625 2048.076904296875,0.4354028105735779,NA54KGJ,0.21819895478600743
504,331,794.060283746782 1617.8153055695398 1417.822660638089 2091.1416644940173,985.7916259765625 1941.640380859375 1195.4290771484375 2047.62548828125,0,0,0
505,331,791.9576261277022 1623.4186961056387 1417.9794968063702 2096.590133314433,986.1473388671875 1948.36962890625 1193.6212158203125 2047.174072265625,0.5562960505485535,NO54KCJ,0.11733497369945521
506,331,790.4717778029188 1629.0645583173966 1417.5404005979535 2102.7954888249724,984.7019882202148 1955.0686798095703 1193.1641082763672 2054.4590759277344,0,0,0
507,331,788.9859294781356 1634.7104205291548 1417.1013043895366 2109.0008443355123,983.2566375732422 1961.7677307128906 1192.7070007324219 2061.7440795898438,0,0,0
508,331,787.5000811533523 1640.3562827409128 1416.6622081811197 2115.2061998460517,981.8112869262695 1968.466781616211 1192.2498931884766 2069.029083251953,0,0,0
509,331,786.014232828569 1646.0021449526707 1416.223111972703 2121.4115553565916,980.3659362792969 1975.1658325195312 1191.7927856445312 2076.3140869140625,0,0,0
510,331,784.5283845037857 1651.648007164429 1415.7840157642863 2127.616910867131,978.9205856323242 1981.8648834228516 1191.335678100586 2083.599090576172,0,0,0
511,331,783.0425361790024 1657.2938693761869 1415.3449195558694 2133.8222663776705,977.4752349853516 1988.5639343261719 1190.8785705566406 2090.8840942382812,0,0,0
512,331,781.5566878542191 1662.939731587945 1414.9058233474525 2140.0276218882104,976.0298843383789 1995.2629852294922 1190.4214630126953 2098.1690979003906,0,0,0
513,331,780.0708395294358 1668.585593799703 1414.4667271390358 2146.23297739875,974.5845336914062 2001.9620361328125 1189.96435546875 2105.4541015625,0.6399446129798889,NA54KCJ,0.105965954856689
